"","date","transaction_id","quantity","typeName","type_id","unit_price","client_id","location_id","is_buy","is_personal","journal_ref_id"
"209","2018-02-03T19:04:08Z",4803543570,3396,"Scourge Rage Heavy Assault Missile",2679,103.88,211315653,60003760,TRUE,TRUE,15144672840
"210","2018-02-03T19:04:08Z",4803543569,6,"Heavy Assault Missile Launcher II",25715,1158938.2,95301367,60003760,TRUE,TRUE,15144672834
"211","2018-02-03T19:04:08Z",4803543568,1,"Adaptive Invulnerability Field II",2281,2399898.8,1783095145,60003760,TRUE,TRUE,15144672831
"212","2018-02-03T19:04:08Z",4803543567,600,"Rapid Deployment Charge",42840,739.95,2113116729,60003760,TRUE,TRUE,15144672827
"213","2018-02-03T19:04:08Z",4803543566,600,"Interdiction Maneuvers Charge",42839,949.99,92849886,60003760,TRUE,TRUE,15144672824
"214","2018-02-03T19:04:08Z",4803543565,600,"Evasive Maneuvers Charge",42838,999.9,2113116729,60003760,TRUE,TRUE,15144672821
"215","2018-02-03T19:04:08Z",4803543564,2,"Overdrive Injector System II",1236,579998.74,95544732,60003760,TRUE,TRUE,15144672818
"216","2018-02-03T19:04:08Z",4803543563,1,"Medium Polycarbon Engine Housing II",31185,10099683.13,94810569,60003760,TRUE,TRUE,15144672814
"217","2018-02-03T19:04:08Z",4803543562,600,"Shield Extension Charge",42696,999.96,92849886,60003760,TRUE,TRUE,15144672811
"218","2018-02-03T19:04:08Z",4803543561,600,"Shield Harmonizing Charge",42695,1100,92811111,60003760,TRUE,TRUE,15144672808
"219","2018-02-03T19:04:08Z",4803543560,600,"Active Shielding Charge",42694,850,2113655149,60003760,TRUE,TRUE,15144672805
"220","2018-02-03T19:04:08Z",4803543559,1,"Warp Scrambler II",448,1797472.8,1456062210,60003760,TRUE,TRUE,15144672802
"221","2018-02-03T19:04:08Z",4803543557,8,"Core Scanner Probe I",30013,6799.96,2113603739,60003760,TRUE,TRUE,15144672795
"222","2018-02-03T19:04:08Z",4803543556,1000,"Scourge Javelin Heavy Assault Missile",24492,98.91,211315653,60003760,TRUE,TRUE,15144672792
"223","2018-02-03T19:04:08Z",4803543555,2000,"Mjolnir Rage Heavy Assault Missile",24490,103.53,211315653,60003760,TRUE,TRUE,15144672789
"224","2018-02-03T19:04:08Z",4803543554,2000,"Nova Rage Heavy Assault Missile",24488,96.97,211315653,60003760,TRUE,TRUE,15144672785
"225","2018-02-03T19:04:08Z",4803543551,2000,"Inferno Rage Heavy Assault Missile",24486,94.61,211315653,60003760,TRUE,TRUE,15144672777
"226","2018-02-03T19:04:08Z",4803543550,1,"Skirmish Command Burst I",42530,994977.45,2113003819,60003760,TRUE,TRUE,15144672769
"227","2018-02-03T19:04:08Z",4803543549,1,"Hornet EC-300",23707,5498,2112411632,60003760,TRUE,TRUE,15144672766
"228","2018-02-03T19:04:08Z",4803543547,1500,"Caldari Navy Scourge Heavy Assault Missile",27413,1345.28,2112333835,60003760,TRUE,TRUE,15144672755
"229","2018-02-03T19:04:08Z",4803543546,1,"Medium Anti-Thermal Screen Reinforcer II",31760,5229985.3,91832338,60003760,TRUE,TRUE,15144672751
"230","2018-02-03T19:04:08Z",4803543545,1,"50MN Microwarpdrive II",12076,5758783,90373563,60003760,TRUE,TRUE,15144672747
"231","2018-02-03T19:01:42Z",4803541802,110,"Sterile Conduits",2875,1479845,403173533,60003760,FALSE,TRUE,15144664037
"232","2018-02-03T18:56:36Z",4803537662,1,"Mobile Depot",33474,1539999.6,2113769216,60003760,FALSE,TRUE,15144643283
"233","2018-02-03T18:55:26Z",4803536888,4,"Warrior II",2488,409893,96369509,60003760,TRUE,TRUE,15144638039
"234","2018-02-03T18:55:26Z",4803536887,4,"Medium Murky Compact Remote Shield Booster",8579,19499.99,97150356,60003760,TRUE,TRUE,15144638034
"235","2018-02-03T18:55:26Z",4803536886,2,"Medium Core Defense Field Extender I",31790,1789998.92,93821302,60003760,TRUE,TRUE,15144638029
"236","2018-02-03T18:55:26Z",4803536885,1,"Medium Anti-EM Screen Reinforcer II",31724,4396987,91104212,60003760,TRUE,TRUE,15144638026
"237","2018-02-03T18:55:26Z",4803536884,2,"Adaptive Invulnerability Field II",2281,2399898.8,1783095145,60003760,TRUE,TRUE,15144638023
"238","2018-02-03T18:55:26Z",4803536883,1,"Large 'Regard' Remote Capacitor Transmitter",16487,160344.39,96260751,60003760,TRUE,TRUE,15144638018
"239","2018-02-03T18:55:26Z",4803536881,1,"Osprey",620,7633899.95,94223298,60003760,TRUE,TRUE,15144638005
"240","2018-02-03T18:55:26Z",4803536880,3,"Reactor Control Unit II",1355,694964.3,2112494727,60003760,TRUE,TRUE,15144638002
"241","2018-02-03T18:54:44Z",4803536423,14,"Sterile Conduits",2875,1479845,95743343,60003760,FALSE,TRUE,15144635298
"242","2018-02-03T18:51:12Z",4803533623,5,"Sterile Conduits",2875,1479845,95743343,60003760,FALSE,TRUE,15144622061
"243","2018-02-03T18:50:23Z",4803532805,18,"Sterile Conduits",2875,1479845,95743343,60003760,FALSE,TRUE,15144617360
"244","2018-02-02T20:36:07Z",4802760321,1,"Large Skill Injector",40520,815000000,1371995724,1023164547009,FALSE,TRUE,15140637399
"245","2018-02-02T20:27:41Z",4802754005,1,"Large Skill Injector",40520,814998000,95509751,1023164547009,FALSE,TRUE,15140604896
"246","2018-02-02T20:17:57Z",4802746593,2,"Skill Extractor",40519,361099000,2113017567,60003760,TRUE,TRUE,15140568919
"247","2018-02-01T02:36:29Z",4801550005,1,"Multiple Pilot Training Certificate",34133,1316000002.4,2113415143,1023164547009,TRUE,TRUE,15134161212
"248","2018-02-01T02:04:35Z",4801537065,1,"Multiple Pilot Training Certificate",34133,1316000002.4,91362120,60003760,TRUE,TRUE,15134089555
"249","2018-01-31T21:22:22Z",4801392981,354,"PLEX",44992,3210003,93572291,60003760,TRUE,TRUE,15133324797
"250","2018-01-31T21:19:52Z",4801391347,110,"PLEX",44992,3210002,2113757085,60003760,TRUE,TRUE,15133315784
"251","2018-01-31T21:19:43Z",4801391283,36,"PLEX",44992,3210003,93796043,60003760,TRUE,TRUE,15133315288
"252","2018-01-31T20:53:50Z",4801373488,1,"Multiple Pilot Training Certificate",34133,1316000002,2113761014,1023164547009,TRUE,TRUE,15133223051
"253","2018-01-31T19:14:40Z",4801303564,500,"PLEX",44992,3205000.01,2113736683,60003760,TRUE,TRUE,15132856491
"254","2018-01-31T18:48:35Z",4801285954,3,"Large Skill Injector",40520,812925999.98,96156631,1023164547009,FALSE,TRUE,15132763190
"255","2018-01-31T18:41:27Z",4801280997,1,"Large Skill Injector",40520,812928291.98,2113438721,1023164547009,FALSE,TRUE,15132737982
"256","2018-01-31T18:41:06Z",4801280748,1,"Large Skill Injector",40520,812928291.98,2113438721,1023164547009,FALSE,TRUE,15132736867
"257","2018-01-31T18:40:20Z",4801280321,1,"Large Skill Injector",40520,812925999.98,2113466735,1023164547009,FALSE,TRUE,15132734699
"258","2018-01-31T18:37:04Z",4801278186,2,"Large Skill Injector",40520,812925999.98,97184803,1023164547009,FALSE,TRUE,15132723074
"259","2018-01-31T18:36:28Z",4801277913,1,"Large Skill Injector",40520,812925999.98,716626183,1023164547009,FALSE,TRUE,15132721366
"260","2018-01-30T20:16:23Z",4800655023,1,"Skill Extractor",40519,360899003,2113423411,60003760,TRUE,TRUE,15129336612
"261","2018-01-30T20:10:10Z",4800650538,1,"Skill Extractor",40519,360899003,97102084,1023164547009,TRUE,TRUE,15129313011
"262","2018-01-30T07:42:26Z",4800272880,2,"Skill Extractor",40519,360718049.35,1241668184,60003760,TRUE,TRUE,15127276487
"263","2018-01-29T00:38:20Z",4799374402,2,"Skill Extractor",40519,360008049.35,216228429,1023164547009,TRUE,TRUE,15122480014
"264","2018-01-28T23:57:41Z",4799354224,1,"Skill Extractor",40519,360008049.35,93883559,1023164547009,TRUE,TRUE,15122373706
"265","2018-01-28T23:47:31Z",4799348720,1,"Skill Extractor",40519,360008049.35,96616310,1023164547009,TRUE,TRUE,15122345535
"266","2018-01-28T19:59:46Z",4799183002,1,"Skill Extractor",40519,359708044.06,96737476,60003760,TRUE,TRUE,15121490909
